item,itemLabel,startDate,endDate,sourceDate,psid
Q47281703,Aleks Andoni,1997-09,2000,,Q47281703-b510f1aa-4d76-1563-0b6f-9a2b0a718453
Q47281809,Pëllumb Qazimi,2000,2006,,Q47281809-fc9f9267-46d0-05f3-23eb-e7b97ac45871
Q6694979,Luan Hoxha,2006-10,2008-06,,Q6694979-5a203714-46de-df6a-9ea0-c7fc8c690042
Q13042437,Maksim Malaj,2008-06,2011-07,,Q13042437-187b8aab-4fab-623b-3278-a95f6cf5cc6f
Q8043992,Xhemal Gjunkshi,2011-08-08,2013-11-07,,Q8043992-426ac1ab-4f8a-97d1-4b87-b433cdd5fa07
Q13040364,Jeronim Bazo,2013-11-08,2017-01,,Q13040364-986aca59-4281-30b9-b868-2ace5be49ac8
Q93758887,Bardhyl Kollçaku,2017-10-28,2020-07-29,,Q93758887-566ECA82-B8FD-4A02-AA6B-080F3E64E510
Q107422711,Bajram Begaj,2020-07-29,,,Q107422711-37D97663-3D64-4AE0-BAC0-AC29016588C1
