position,person,personID,start,end
Member of the Parliament of Albania,Skënder Gjinushi,Q3108905,1992,2009
Member of the Parliament of Albania,Pandeli Majko,Q381214,1992,
Member of the Parliament of Albania,Ilir Meta,Q727132,1992,
Member of the Parliament of Albania,Majlinda Bregu,Q321753,2005,
Member of the Parliament of Albania,Artan Gaçi,Q19931525,2009,2017
Member of the Parliament of Albania,Eleina Qirici,Q20574035,2013,
Member of the Parliament of Albania,Senida Mesi,Q31965727,2017-06-25,
Member of the Parliament of Albania,Gent Strazimiri,Q10953116,2017-09-09,
Member of the Parliament of Albania,Arben Ahmetaj,Q13037063,2017-09-09,
Member of the Parliament of Albania,Blendi Klosi,Q13037656,2017-09-09,
Member of the Parliament of Albania,Dashamir Shehi,Q13038081,2017-09-09,
Member of the Parliament of Albania,Edmond Spaho,Q13038485,2017-09-09,
Member of the Parliament of Albania,Eduard Shalsi,Q13038498,2017-09-09,
Member of the Parliament of Albania,Eglantina Gjermeni,Q13038521,2017-09-09,
Member of the Parliament of Albania,Erion Braçe,Q13038669,2017-09-09,
Member of the Parliament of Albania,Fidel Ylli,Q13038930,2017-09-09,
Member of the Parliament of Albania,Niko Peleshi,Q13043483,2017-09-09,
Member of the Parliament of Albania,Olta Xhaçka,Q13043722,2017-09-09,
Member of the Parliament of Albania,Saimir Tahiri,Q13045346,2017-09-09,
Member of the Parliament of Albania,Taulant Balla,Q13046645,2017-09-09,
Member of the Parliament of Albania,Tom Doshi,Q13046875,2017-09-09,
Member of the Parliament of Albania,Vasilika Hysi,Q13047375,2017-09-09,
Member of the Parliament of Albania,Viktor Tushaj,Q13047584,2017-09-09,
Member of the Parliament of Albania,Xhemal Qefalia,Q13047931,2017-09-09,
Member of the Parliament of Albania,Ditmir Bushati,Q14941831,2017-09-09,
Member of the Parliament of Albania,Lindita Nikolla,Q15193651,2017-09-09,
Member of the Parliament of Albania,Mirela Kumbaro,Q15724978,2017-09-09,
Member of the Parliament of Albania,Jorida Tabaku,Q16218853,2017-09-09,
Member of the Parliament of Albania,baraj,Q16350537,2017-09-09,
Member of the Parliament of Albania,Blerina Gjylameti,Q16351009,2017-09-09,
Member of the Parliament of Albania,Edi Paloka,Q16353492,2017-09-09,
Member of the Parliament of Albania,Fatmir Xhafaj,Q16354928,2017-09-09,
Member of the Parliament of Albania,Sadri Abazi,Q16355901,2017-09-09,
Member of the Parliament of Albania,Halim Kosova,Q16357516,2017-09-09,
Member of the Parliament of Albania,Klajda Gjosha,Q16359755,2017-09-09,
Member of the Parliament of Albania,Lorenc Luka,Q16363049,2017-09-09,
Member of the Parliament of Albania,Luan Rama,Q16363070,2017-09-09,
Member of the Parliament of Albania,Ilir Beqja,Q16735644,2017-09-09,
Member of the Parliament of Albania,Mimi Kodheli,Q16855243,2017-09-09,
Member of the Parliament of Albania,Vanghel Dule,Q1727869,2017-09-09,
Member of the Parliament of Albania,Lulzim Basha,Q1877224,2017-09-09,
Member of the Parliament of Albania,Oerd Bylykbashi,Q20577429,2017-09-09,
Member of the Parliament of Albania,Milva Ekonomi,Q25570422,2017-09-09,
Member of the Parliament of Albania,Edmond Panariti,Q2783028,2017-09-09,
Member of the Parliament of Albania,Aldo Bumçi,Q2832310,2017-09-09,
Member of the Parliament of Albania,Ogerta Manastirliu,Q31669464,2017-09-09,
Member of the Parliament of Albania,Edi Rama,Q316901,2017-09-09,
Member of the Parliament of Albania,Elisa Spiropali,Q31880047,2017-09-09,
Member of the Parliament of Albania,Antoneta Dhima,Q31880138,2017-09-09,
Member of the Parliament of Albania,Adelina Rista,Q31880178,2017-09-09,
Member of the Parliament of Albania,Fadil Nasufi,Q31880557,2017-09-09,
Member of the Parliament of Albania,Xhevit Bushaj,Q31880664,2017-09-09,
Member of the Parliament of Albania,Anduel Xhindi,Q31880708,2017-09-09,
Member of the Parliament of Albania,Ismet Beqiraj,Q31880767,2017-09-09,
Member of the Parliament of Albania,Robert Bitri,Q31880974,2017-09-09,
Member of the Parliament of Albania,Myslim Murrizi,Q31881031,2017-09-09,
Member of the Parliament of Albania,Aqif Rakipi,Q31881071,2017-09-09,
Member of the Parliament of Albania,Endri Hasa,Q31881112,2017-09-09,
Member of the Parliament of Albania,Almira Xhembulla,Q31964910,2017-09-09,
Member of the Parliament of Albania,Dhurata Cupi,Q31965221,2017-09-09,
Member of the Parliament of Albania,Reme Lala,Q31965265,2017-09-09,
Member of the Parliament of Albania,Klodiana Spahiu,Q31965321,2017-09-09,
Member of the Parliament of Albania,Fatbardha Kadiu,Q31965379,2017-09-09,
Member of the Parliament of Albania,Nora Malaj,Q31965440,2017-09-09,
Member of the Parliament of Albania,Valentina Duka,Q31965551,2017-09-09,
Member of the Parliament of Albania,Lindita Metaliaj,Q31965611,2017-09-09,
Member of the Parliament of Albania,Izmira Ulqinaku,Q31965671,2017-09-09,
Member of the Parliament of Albania,Senida Mesi,Q31965727,2017-09-09,
Member of the Parliament of Albania,Klotilda Bushka,Q31965785,2017-09-09,
Member of the Parliament of Albania,Rudina Hajdari,Q31965890,2017-09-09,
Member of the Parliament of Albania,Adnor Shameti,Q31966152,2017-09-09,
