position,person,personID,start,end
ambassador to France,Ylljet Aliçka,Q3299803,2007,2013
ambassador to Hungary,Arian Spasse,Q108709737,2016-03,
ambassador to the Russian Federation,Halit Furriku,Q33316432,2008,2008
President,Rexhep Meidani,Q294250,1997-07-24,2002-07-24
President,Alfred Moisiu,Q190889,2002-07-24,2007-07-24
President,Bamir Topi,Q57300,2007-07-24,2012-07-24
President,Bujar Nishani,Q57526,2012-07-24,2017-07-24
President,Ilir Meta,Q727132,2017-07-24,2022-07-24
President,Bajram Begaj,Q107422711,2022-07-24,
Prime Minister,Ilir Meta,Q727132,1999-10-29,2002-02-22
Prime Minister,Pandeli Majko,Q381214,2002-02-22,2002-07-25
Prime Minister,Fatos Nano,Q311596,2002-07-31,2005-09-10
Prime Minister,Sali Berisha,Q57625,2005-09-11,2013-09-15
Prime Minister,Edi Rama,Q316901,2013-09-15,
Deputy Prime Minister,Ermelinda Meksi,Q30315479,2003-06,2003-12
Deputy Prime Minister,Senida Mesi,Q31965727,2017-09-13,2019-01-17
Deputy Prime Minister,Erion Braçe,Q13038669,2019-01-17,2021-09-18
Deputy Prime Minister,Arben Ahmetaj,Q13037063,2021-09-18,2022-07-25
Deputy Prime Minister,Belinda Balluku,Q70480584,2022-07-25,
Minister of Agriculture and Rural Development,Milva Ekonomi,Q25570422,2020-12-17,2021-09-18
Minister of Agriculture and Rural Development,Frida Krifca,Q108597695,2021-09-18,
Minister of Culture,Mirela Kumbaro,Q15724978,2013-09-15,2019-01-17
Minister of Culture,Elva Margariti,Q61080034,2019-01-17,
Minister of Culture,Elva Margariti,Q61080034,2019-01-17,2021-09-17
Minister of Defence,Luan Hajdaraga,Q13042223,1998-04-24,2000-07-08
Minister of Defence,Ilir Gjoni,Q13040130,2000-07-08,2000-11-09
Minister of Defence,Ismail Lleshi,Q13040243,2000-11-09,2001-09-06
Minister of Defence,Pandeli Majko,Q381214,2001-09-06,2002-01-29
Minister of Defence,Luan Rama,Q16363070,2002-02-22,2002-07-25
Minister of Defence,Pandeli Majko,Q381214,2002-07-29,2005-09-10
